id,movie_id,genre_id
1856,359724,28
1857,359724,36
1858,466282,35
1859,466282,10749
1860,265208,53
1861,265208,80
1862,265208,28
1863,300669,53
1864,300669,27
1865,406563,27
1866,406563,9648
1867,406563,53
1868,538235,10749
1869,538235,14
1870,538235,18
1871,538235,10751
1872,599975,27
1873,599975,53
1874,101299,12
1875,101299,28
1876,101299,878
1877,399402,28
1878,399402,53
1879,649087,53
1880,649087,27
1881,81796,28
1882,81796,53
1883,81796,878
1884,2668,18
1885,2668,14
1886,2668,53
1887,2668,9648
1888,2668,27
1889,8392,14
1890,8392,16
1891,8392,10751
1892,228165,10751
1893,228165,12
1894,228165,35
1895,228165,14
1896,228165,16
1897,114,10749
1898,114,35
1899,62213,35
1900,62213,14
1901,524047,28
1902,524047,53
1903,524047,18
1904,1417,14
1905,1417,18
1906,1417,10752
1907,105,12
1908,105,35
1909,105,878
1910,105,10751
1911,423204,28
1912,423204,53
1913,912598,16
1914,912598,12
1915,912598,878
1916,38055,16
1917,38055,28
1918,38055,35
1919,38055,10751
1920,38055,878
1921,280,28
1922,280,53
1923,280,878
1924,110415,28
1925,110415,878
1926,110415,18
1927,64635,28
1928,64635,878
1929,64635,12
1930,64635,53
1931,390043,53
1932,390043,35
1933,390043,80
1934,390043,28
1935,450465,53
1936,450465,18
1937,450465,878
1938,522406,53
1939,522406,27
1940,14164,28
1941,14164,12
1942,14164,14
1943,14164,878
1944,14164,53
1945,10555,16
1946,10555,28
1947,10555,35
1948,10555,10751
1949,256040,28
1950,256040,18
1951,522162,10752
1952,522162,36
1953,522162,28
1954,522162,18
1955,305470,878
1956,305470,28
1957,305470,12
1958,576393,10749
1959,576393,35
1960,476968,18
1961,476968,36
1962,530915,10752
1963,530915,18
1964,530915,28
1965,530915,53
1966,59429,27
1967,59429,53
1968,278927,10751
1969,278927,12
1970,278927,18
1971,278927,14
1972,424783,28
1973,424783,12
1974,424783,878
1975,43949,10749
1976,43949,18
1977,6477,35
1978,6477,10751
1979,6477,14
1980,6477,16
1981,539892,878
1982,539892,53
1983,539892,18
1984,539892,9648
1985,72571,27
1986,72571,9648
1987,4257,35
1988,211672,10751
1989,211672,16
1990,211672,12
1991,211672,35
1992,63311,53
1993,63311,18
1994,63311,27
1995,215,27
1996,10140,12
1997,10140,10751
1998,10140,14
1999,522518,10751
2000,522518,12
2001,522518,18
2002,268,14
2003,268,28
2004,127380,12
2005,127380,16
2006,127380,35
2007,127380,10751
2008,258489,14
2009,258489,28
2010,258489,12
2011,406990,878
2012,406990,53
2013,406990,18
2014,406990,9648
2015,406990,28
2016,53182,28
2017,53182,18
2018,53182,10752
2019,522931,28
2020,522931,35
2021,522931,53
2022,11024,9648
2023,11024,14
2024,11024,12
2025,11024,35
2026,8982,28
2027,8982,80
2028,8982,18
2029,8982,53
2030,274854,14
2031,274854,28
2032,274854,12
2033,274854,878
2034,550,18
2035,242582,80
2036,242582,18
2037,242582,53
2038,58574,12
2039,58574,28
2040,58574,80
2041,58574,9648
2042,200727,35
2043,200727,10749
2044,9016,12
2045,9016,16
2046,9016,10751
2047,9016,14
2048,9016,878
2049,278924,28
2050,278924,80
2051,278924,53
2052,342588,16
2053,342588,9648
2054,342588,27
2055,342588,878
2056,11770,28
2057,11770,35
2058,223702,12
2059,223702,16
2060,223702,35
2061,223702,14
2062,297,14
2063,297,18
2064,297,10749
2065,68737,12
2066,68737,14
2067,537116,18
2068,1970,27
2069,1970,9648
2070,1970,53
2071,6844,18
2072,6844,36
2073,170,27
2074,170,53
2075,170,878
2076,321258,27
2077,321258,53
2078,321258,9648
2079,11324,18
2080,11324,53
2081,11324,9648
2082,12244,28
2083,12244,12
2084,12244,16
2085,12244,878
2086,12244,53
2087,77866,53
2088,77866,28
2089,77866,18
2090,77866,80
2091,9904,10751
2092,9904,16
2093,55301,35
2094,55301,14
2095,55301,10751
2096,55301,10402
2097,55301,16
2098,214,27
2099,214,53
2100,214,80
2101,222935,10749
2102,222935,18
2103,64690,18
2104,64690,53
2105,64690,80
2106,402900,80
2107,402900,35
2108,402900,28
2109,281957,37
2110,281957,18
2111,281957,12
2112,594718,878
2113,594718,18
2114,594718,27
2115,136799,10751
2116,136799,16
2117,136799,14
2118,136799,12
2119,136799,35
2120,136799,10402
2121,627290,27
2122,340382,27
2123,340382,878
2124,340382,28
2125,340382,14
2126,857,18
2127,857,36
2128,857,10752
2129,680,53
2130,680,80
2131,227719,878
2132,227719,53
2133,227719,18
2134,23631,28
2135,23631,35
2136,23631,53
2137,602301,10749
2138,602301,18
2139,479455,35
2140,479455,878
2141,602,28
2142,602,12
2143,602,878
2144,9297,16
2145,9297,35
2146,9297,10751
2147,9297,14
2148,4232,80
2149,4232,27
2150,4232,9648
2151,329,12
2152,329,878
2153,338970,28
2154,338970,12
2155,338970,14
2156,13,35
2157,13,18
2158,13,10749
2159,619264,18
2160,619264,878
2161,619264,53
2162,254,12
2163,254,18
2164,254,28
2165,11237,12
2166,11237,28
2167,11237,27
2168,11237,53
2169,497984,12
2170,497984,35
2171,497984,14
2172,206647,28
2173,206647,12
2174,206647,53
2175,1927,28
2176,1927,878
2177,523536,16
2178,523536,35
2179,523536,12
2180,523536,14
2181,772,35
2182,772,10751
2183,772,12
2184,50544,10749
2185,50544,35
2186,1372,18
2187,1372,53
2188,1372,28
2189,116711,16
2190,116711,12
2191,116711,10751
2192,116711,14
2193,509967,28
2194,509967,53
2195,509967,35
2196,524216,14
2197,524216,27
2198,95,28
2199,95,53
2200,95,878
2201,95,12
2202,431693,16
2203,431693,28
2204,431693,12
2205,431693,35
2206,431693,10751
2207,8643,80
2208,8643,18
2209,8643,27
2210,8643,53
2211,36557,12
2212,36557,28
2213,36557,53
2214,36647,27
2215,36647,28
2216,342473,16
2217,342473,12
2218,342473,35
2219,342473,10751
2220,1371,18
2221,417859,16
2222,417859,12
2223,417859,35
2224,417859,10751
2225,44833,53
2226,44833,28
2227,44833,12
2228,44833,878
2229,807196,18
2230,807196,53
2231,28178,18
2232,28178,10751
2233,291870,35
2234,347126,18
2235,411088,18
2236,411088,9648
2237,411088,53
2238,315465,16
2239,315465,14
2240,315465,28
2241,315465,12
2242,315465,18
2243,378108,18
2244,378108,16
2245,378108,10749
2246,378108,10752
2247,378108,36
2248,308531,28
2249,308531,12
2250,308531,35
2251,308531,10751
2252,308531,878
2253,614409,10749
2254,614409,35
2255,614409,18
2256,663,27
2257,663,53
2258,663,80
2259,291805,53
2260,291805,28
2261,291805,35
2262,37797,16
2263,37797,18
2264,37797,10751
2265,518068,18
2266,518068,14
2267,518068,28
2268,377,27
2269,177677,28
2270,177677,12
2271,10065,27
2272,218,28
2273,218,53
2274,218,878
2275,431075,27
2276,431075,53
2277,431075,9648
2278,11978,18
2279,456740,14
2280,456740,28
2281,456740,12
2282,456740,878
2283,158011,80
2284,158011,53
2285,16577,16
2286,16577,28
2287,16577,10751
2288,16577,878
2289,324849,16
2290,324849,28
2291,324849,35
2292,419430,9648
2293,419430,53
2294,419430,27
2295,310,14
2296,310,35
2297,68735,28
2298,68735,12
2299,68735,14
2300,109451,16
2301,109451,10751
2302,109451,35
2303,533642,27
2304,8204,10751
2305,8204,12
2306,8204,14
2307,8204,18
2308,9880,35
2309,9880,10751
2310,9880,10749
2311,726208,18
2312,726208,27
2313,726208,53
2314,568091,53
2315,570503,10749
2316,570503,18
2317,323272,18
2318,323272,10749
2319,530385,27
2320,530385,18
2321,530385,9648
2322,254470,35
2323,254470,10402
2324,405882,14
2325,405882,27
2326,10184,35
2327,10184,10749
2328,10184,18
2329,5255,16
2330,5255,10751
2331,5255,12
2332,5255,14
2333,5255,35
2334,158852,12
2335,158852,10751
2336,158852,9648
2337,158852,878
2338,58857,12
2339,58857,18
2340,58857,28
2341,653740,99
2342,400928,10751
2343,400928,18
2344,400928,35
2345,146233,18
2346,146233,53
2347,146233,80
2348,87827,12
2349,87827,18
2350,87827,28
2351,1367,18
2352,206487,878
2353,206487,53
2354,323660,28
2355,323660,14
2356,578,27
2357,578,53
2358,578,12
2359,471335,10749
2360,471335,18
2361,471335,53
2362,333484,12
2363,333484,28
2364,333484,37
2365,267860,28
2366,267860,53
2367,1368,28
2368,1368,12
2369,1368,53
2370,1368,10752
2371,100042,35
2372,424139,27
2373,424139,53
2374,542178,35
2375,542178,18
2376,542178,10749
2377,198375,16
2378,198375,18
2379,198375,10749
2380,244786,18
2381,244786,10402
2382,18,12
2383,18,14
2384,18,28
2385,18,53
2386,18,878
2387,7485,28
2388,7485,18
2389,7485,9648
2390,7485,53
2391,7485,80
2392,595149,27
2393,595149,9648
2394,807,80
2395,807,9648
2396,807,53
2397,1495,18
2398,1495,28
2399,1495,12
2400,1495,36
2401,1495,10752
2402,13700,16
2403,13700,10751
2404,796849,18
2405,796849,10749
2406,796849,53
2407,640,18
2408,640,80
2409,62214,16
2410,62214,35
2411,62214,10751
2412,570670,53
2413,570670,878
2414,570670,27
2415,110420,16
2416,110420,18
2417,110420,10751
2418,110420,14
2419,82700,878
2420,82700,28
2421,82700,12
2422,41439,27
2423,41439,80
2424,76285,12
2425,76285,10751
2426,76285,14
2427,2667,27
2428,2667,9648
2429,598,18
2430,598,80
2431,5559,10751
2432,5559,16
2433,5559,12
2434,5559,35
2435,24122,10749
2436,24122,35
2437,16995,53
2438,16995,18
2439,16995,9648
2440,7131,27
2441,7131,12
2442,7131,28
2443,353081,28
2444,353081,12
2445,23398,35
2446,23398,10751
2447,23398,16
2448,23398,14
2449,23398,10402
2450,348,27
2451,348,878
2452,511987,53
2453,511987,27
2454,511987,28
2455,1427,80
2456,1427,14
2457,1427,18
2458,323372,18
2459,323372,53
2460,20453,18
2461,20453,35
2462,545609,18
2463,545609,28
2464,545609,53
2465,364,28
2466,364,14
2467,242828,16
2468,242828,18
2469,1271,28
2470,1271,12
2471,1271,10752
2472,766798,18
2473,58595,12
2474,58595,14
2475,58595,18
2476,8273,35
2477,8273,10749
2478,565,27
2479,565,9648
2480,448119,10751
2481,448119,14
2482,448119,12
2483,41513,16
2484,41513,10751
2485,41513,12
2486,41513,35
2487,41513,14
2488,637,35
2489,637,18
2490,205596,36
2491,205596,18
2492,205596,53
2493,205596,10752
2494,657811,12
2495,657811,10751
2496,51608,28
2497,51608,53
2498,51608,80
2499,7191,28
2500,7191,53
2501,7191,878
2502,98567,28
2503,98567,12
2504,461083,28
2505,461083,16
2506,461083,18
2507,461083,14
2508,330459,28
2509,330459,12
2510,330459,878
2511,575803,18
2512,567690,18
2513,216282,28
2514,216282,53
2515,290764,28
2516,207768,53
2517,207768,27
2518,207768,80
2519,405774,53
2520,405774,18
2521,405774,878
2522,1402,18
2523,146216,28
2524,146216,35
2525,146216,80
2526,146216,53
2527,348350,878
2528,348350,12
2529,348350,28
2530,334298,35
2531,334298,14
2532,334298,12
2533,471506,9648
2534,471506,53
2535,471506,27
2536,640793,35
2537,640793,10749
2538,1267,16
2539,1267,35
2540,1267,10751
2541,11631,35
2542,11631,10749
2543,23437,27
2544,23437,9648
2545,23437,53
2546,453405,878
2547,453405,28
2548,453405,53
2549,424,18
2550,424,36
2551,424,10752
2552,36586,14
2553,36586,27
2554,36586,28
2555,36586,53
2556,18360,12
2557,18360,14
2558,18360,28
2559,18360,35
2560,18360,10751
2561,290098,53
2562,290098,18
2563,290098,10749
2564,604,12
2565,604,28
2566,604,53
2567,604,878
2568,437109,18
2569,437109,28
2570,429450,53
2571,429450,18
2572,429450,28
2573,4348,18
2574,4348,10749
2575,242512,27
2576,602288,27
2577,10530,12
2578,10530,16
2579,10530,10751
2580,10530,10749
2581,282070,878
2582,282070,27
2583,274870,18
2584,274870,10749
2585,274870,878
2586,501929,16
2587,501929,12
2588,501929,35
2589,636291,18
2590,49040,28
2591,49040,53
2592,11852,35
2593,11852,14
2594,262504,12
2595,262504,878
2596,262504,28
2597,262504,9648
2598,499338,10751
2599,517302,14
2600,517302,27
2601,608195,27
2602,608195,53
2603,608195,10752
2604,608195,14
2605,45612,53
2606,45612,878
2607,45612,9648
2608,588,27
2609,588,9648
2610,4922,18
2611,4922,14
2612,4922,10749
2613,672955,10749
2614,672955,14
2615,605,12
2616,605,28
2617,605,53
2618,605,878
2619,10229,18
2620,10229,10749
2621,86834,18
2622,86834,12
2623,12222,16
2624,12222,35
2625,12222,10751
2626,12222,12
2627,12222,14
2628,299687,878
2629,299687,12
2630,299687,28
2631,1690,27
2632,10591,35
2633,10591,10749
2634,68724,878
2635,68724,28
2636,68724,18
2637,68724,53
2638,257445,12
2639,257445,27
2640,257445,35
2641,924,28
2642,924,27
2643,46529,28
2644,46529,53
2645,46529,878
2646,46529,12
2647,607,28
2648,607,12
2649,607,35
2650,607,878
2651,38142,16
2652,38142,18
2653,38142,10749
2654,310131,27
2655,310131,9648
2656,310131,18
2657,310131,14
2658,169209,28
2659,169209,18
2660,295693,16
2661,295693,35
2662,295693,10751
2663,289720,28
2664,516632,27
2665,516632,9648
2666,516632,53
2667,54138,28
2668,54138,12
2669,54138,878
2670,360249,28
2671,360249,12
2672,360249,18
2673,360249,36
2674,88751,28
2675,88751,878
2676,88751,12
2677,88751,35
2678,88751,10751
2679,558,28
2680,558,12
2681,558,14
2682,11917,27
2683,11917,53
2684,11917,80
2685,236751,18
2686,8961,12
2687,8961,28
2688,8961,35
2689,8961,53
2690,8961,80
2691,283984,28
2692,283984,16
2693,283984,18
2694,283984,14
2695,283984,10749
2696,929,878
2697,929,28
2698,929,53
2699,646207,28
2700,646207,12
2701,646207,18
2702,646207,53
2703,197,28
2704,197,18
2705,197,36
2706,197,10752
2707,423,18
2708,423,10752
2709,633515,10752
2710,633515,36
2711,633515,18
2712,277,14
2713,277,28
2714,277,53
2715,74,12
2716,74,53
2717,74,878
2718,98,28
2719,98,18
2720,98,12
2721,331482,18
2722,331482,10749
2723,429,37
2724,6114,10749
2725,6114,27
2726,249397,18
2727,249397,9648
2728,12437,14
2729,12437,28
2730,12437,53
2731,22804,27
2732,22804,9648
2733,9509,28
2734,9509,18
2735,9509,53
2736,458083,10749
2737,238713,28
2738,238713,35
2739,238713,80
2740,443791,28
2741,443791,27
2742,443791,878
2743,443791,53
2744,395,12
2745,395,878
2746,395,28
2747,395,27
2748,869,53
2749,869,878
2750,869,28
2751,869,12
2752,335796,27
2753,335796,53
2754,406997,18
2755,406997,10751
2756,567748,18
2757,567748,53
2758,379149,28
2759,379149,53
2760,282069,878
2761,282069,27
2762,121734,16
2763,121734,35
2764,121734,12
2765,121734,10751
2766,2300,10751
2767,2300,16
2768,2300,35
2769,2300,878
2770,10545,18
2771,10545,16
2772,10545,10751
2773,589713,18
2774,466272,35
2775,466272,18
2776,466272,53
2777,188927,28
2778,188927,12
2779,188927,878
2780,277597,28
2781,68728,14
2782,68728,12
2783,68728,10751
2784,470878,10402
2785,470878,18
2786,193756,10752
2787,193756,28
2788,193756,18
2789,193756,36
2790,241554,28
2791,1375,18
2792,8373,878
2793,8373,28
2794,8373,12
2795,447200,28
2796,447200,53
2797,137116,10751
2798,137116,12
2799,137116,16
2800,137116,35
2801,180299,28
2802,180299,80
2803,180299,53
2804,660942,53
2805,660942,27
2806,660942,18
2807,192577,16
2808,192577,878
2809,676,28
2810,676,10752
2811,676,36
2812,676,10749
2813,676,18
2814,181533,12
2815,181533,35
2816,181533,14
2817,181533,10751
2818,1246,18
2819,1246,28
2820,59967,28
2821,59967,53
2822,59967,878
2823,153518,16
2824,153518,12
2825,153518,35
2826,834,14
2827,834,28
2828,834,53
2829,532638,27
2830,532638,53
2831,551804,35
2832,551804,14
2833,551804,27
2834,551804,53
2835,101,80
2836,101,18
2837,101,28
2838,332210,12
2839,332210,16
2840,332210,35
2841,332210,10751
2842,287948,28
2843,287948,53
2844,287948,80
2845,8358,12
2846,8358,18
2847,11238,12
2848,11238,16
2849,11238,10751
2850,677115,18
2851,677115,10749
2852,275619,53
2853,275619,878
2854,275619,28
2855,4552,18
2856,4552,27
2857,4552,9648
2858,483539,18
2859,483539,9648
2860,665,28
2861,665,18
2862,665,36
2863,268531,28
2864,268531,16
2865,268531,35
2866,268531,10751
2867,541524,18
2868,257475,10749
2869,257475,16
2870,257475,35
2871,77931,14
2872,77931,10751
2873,77931,35
2874,77931,16
2875,15512,16
2876,15512,10751
2877,15512,12
2878,15512,878
2879,6537,27
2880,6537,18
2881,6537,53
2882,154400,18
2883,154400,80
2884,296,28
2885,296,53
2886,296,878
2887,10320,18
2888,10320,27
2889,10320,53
2890,489,18
2891,10515,12
2892,10515,14
2893,10515,16
2894,10515,28
2895,10515,10751
2896,10515,10749
2897,559957,878
2898,559957,10752
2899,9906,14
2900,9906,12
2901,9906,16
2902,9906,35
2903,9906,10751
2904,9340,12
2905,9340,35
2906,9340,10751
2907,9837,12
2908,9837,16
2909,9837,18
2910,9837,10751
2911,1576,27
2912,1576,28
2913,1576,878
2914,10528,28
2915,10528,12
2916,10528,80
2917,10528,9648
2918,49527,28
2919,49527,53
2920,49527,80
2921,8698,14
2922,8698,28
2923,8698,53
2924,8698,878
2925,1562,27
2926,1562,53
2927,1562,878
2928,17111,14
2929,17111,27
2930,17111,9648
2931,17111,53
2932,601666,35
2933,601666,80
2934,601666,53
2935,601666,18
2936,298312,27
2937,298312,53
2938,298312,9648
2939,193610,35
2940,193610,10749
2941,370663,18
2942,370663,10749
2943,121856,28
2944,121856,12
2945,121856,878
2946,722778,18
2947,285812,10751
2948,285812,16
2949,285812,12
2950,251,14
2951,251,18
2952,251,53
2953,251,9648
2954,251,10749
2955,128,12
2956,128,14
2957,128,16
2958,1894,12
2959,1894,28
2960,1894,878
2961,280217,28
2962,280217,12
2963,280217,16
2964,280217,35
2965,280217,10751
2966,592863,10402
2967,592863,18
2968,592863,36
2969,277834,12
2970,277834,35
2971,277834,10751
2972,277834,16
2973,72559,878
2974,72559,12
2975,72559,28
2976,72559,53
2977,871,878
2978,871,12
2979,871,18
2980,871,28
2981,16859,16
2982,16859,10751
2983,16859,14
2984,16859,12
2985,458253,10751
2986,458253,16
2987,458253,35
2988,458253,12
2989,458253,14
2990,428078,12
2991,428078,878
2992,274857,28
2993,274857,18
2994,274857,14
2995,413518,14
2996,413518,12
2997,413518,18
2998,499028,10749
2999,499028,18
3000,267935,12
3001,267935,10751
3002,267935,14
3003,65,10402
3004,65,18
3005,435,28
3006,435,12
3007,435,878
3008,435,53
3009,9567,10752
3010,9567,28
3011,9567,18
3012,282035,14
3013,282035,53
3014,282035,28
3015,282035,12
3016,282035,27
3017,1265,12
3018,1265,18
3019,1265,10751
3020,5689,10749
3021,5689,12
3022,253412,18
3023,253412,12
3024,253412,36
3025,137106,12
3026,137106,16
3027,137106,35
3028,137106,10751
3029,137106,14
3030,438650,28
3031,438650,80
3032,438650,53
3033,315837,878
3034,315837,28
3035,80274,878
3036,80274,28
3037,80274,12
3038,10865,16
3039,10865,10751
3040,10865,12
3041,10865,878
3042,345911,27
3043,345911,53
3044,345911,9648
3045,116149,35
3046,116149,12
3047,116149,10751
3048,5876,27
3049,5876,878
3050,5876,53
3051,302156,28
3052,302156,80
3053,302156,878
3054,103,80
3055,103,18
3056,335778,18
3057,335778,36
3058,515001,35
3059,515001,10752
3060,515001,18
3061,415,878
3062,415,28
3063,415,14
3064,386716,10749
3065,608,28
3066,608,12
3067,608,35
3068,608,878
3069,414,28
3070,414,80
3071,414,14
3072,327833,53
3073,327833,28
3074,327833,18
3075,392044,9648
3076,392044,80
3077,392044,18
3078,241863,53
3079,241863,27
3080,241863,35
3081,503919,18
3082,503919,14
3083,503919,53
3084,503919,27
3085,1701,28
3086,1701,53
3087,1701,80
3088,22843,16
3089,22843,878
3090,22843,28
3091,22843,18
3092,399361,28
3093,399361,53
3094,399361,80
3095,399361,12
3096,471498,878
3097,471498,53
3098,471498,27
3099,2907,35
3100,2907,14
3101,609242,35
3102,609242,53
3103,609242,80
3104,7451,28
3105,7451,12
3106,7451,53
3107,454527,18
3108,454527,36
3109,454527,10749
3110,298250,27
3111,298250,80
3112,298250,9648
3113,298250,53
3114,45772,16
3115,45772,10751
3116,290595,28
3117,290595,12
3118,290595,18
3119,82633,80
3120,82633,18
3121,82633,37
3122,82703,16
3123,82703,12
3124,82703,10751
3125,741998,27
3126,741998,53
3127,741998,18
3128,258509,12
3129,258509,16
3130,258509,35
3131,258509,10751
3132,122906,18
3133,122906,10749
3134,122906,14
3135,300668,878
3136,300668,27
3137,332562,18
3138,332562,10749
3139,332562,10402
3140,525661,18
3141,525661,36
3142,954,12
3143,954,28
3144,954,53
3145,28874,16
3146,58431,10749
3147,58431,27
3148,58431,35
3149,58431,53
3150,314095,12
3151,314095,18
3152,314095,36
3153,207,18
3154,745,9648
3155,745,53
3156,745,18
3157,729097,18
3158,729097,10749
3159,6795,10751
3160,6795,14
3161,6795,878
3162,6795,12
3163,6795,35
3164,579047,878
3165,579047,9648
3166,600,18
3167,600,10752
3168,787,28
3169,787,35
3170,787,18
3171,787,53
3172,82693,18
3173,82693,35
3174,82693,10749
3175,555974,27
3176,555974,9648
3177,555974,53
3178,710692,10749
3179,458594,28
3180,458594,53
3181,151960,16
3182,151960,10751
3183,151960,12
3184,151960,35
3185,10764,12
3186,10764,28
3187,10764,53
3188,10764,80
3189,195589,35
3190,530382,878
3191,530382,53
3192,316029,18
3193,153158,16
3194,153158,12
3195,153158,10749
3196,7518,10751
3197,7518,35
3198,7518,16
3199,403119,27
3200,403119,18
3201,403119,53
3202,403119,12
3203,10679,28
3204,10679,35
3205,10679,878
3206,1895,878
3207,1895,12
3208,1895,28
3209,1255,27
3210,1255,18
3211,1255,878
3212,382602,27
3213,44214,18
3214,44214,53
3215,44214,27
3216,2048,28
3217,2048,878
3218,513421,27
3219,513421,53
3220,160642,10751
3221,160642,16
3222,160642,12
3223,338729,14
3224,338729,10749
3225,212167,16
3226,212167,12
3227,212167,18
3228,212167,14
3229,212167,878
3230,1586,9648
3231,1586,53
3232,184314,18
3233,149870,10751
3234,149870,18
3235,149870,16
3236,149870,10752
3237,149870,36
3238,149870,10749
3239,18937,14
3240,18937,16
3241,18937,18
3242,18937,10749
3243,18937,10751
3244,520663,18
3245,520663,80
3246,520663,9648
3247,520663,53
3248,13161,35
3249,271706,16
3250,271706,12
3251,271706,14
3252,8916,12
3253,8916,16
3254,8916,35
3255,8916,10751
3256,513310,28
3257,513310,878
3258,513310,53
3259,855,28
3260,855,36
3261,855,10752
3262,2082,27
3263,1975,27
3264,1975,53
3265,302401,18
3266,302401,36
3267,302401,80
3268,302401,53
3269,394374,80
3270,394374,53
3271,27582,28
3272,27582,53
3273,27582,80
3274,18491,18
3275,18491,878
3276,18491,16
3277,18491,28
3278,107846,28
3279,107846,53
3280,9645,27
3281,9645,9648
3282,9645,53
3283,18405,80
3284,18405,53
3285,18405,27
3286,18405,18
3287,242546,16
3288,242546,28
3289,242546,14
3290,36648,28
3291,36648,27
3292,36648,14
3293,1813,18
3294,1813,9648
3295,1813,53
3296,1813,27
3297,329996,10751
3298,329996,14
3299,329996,12
3300,181656,16
3301,181656,18
3302,181656,36
3303,181656,27
3304,277355,53
3305,277355,28
3306,968581,10402
3307,565426,10749
3308,565426,35
3309,716612,18
3310,491480,18
3311,491480,36
3312,491480,10751
3313,429415,28
3314,429415,18
3315,429415,878
3316,429415,53
3317,1452,878
3318,1452,28
3319,1452,12
3320,9348,878
3321,9348,27
3322,9348,28
3323,1824,35
3324,1824,10749
3325,679,28
3326,679,53
3327,679,878
3328,77805,18
3329,466081,18
3330,466081,80
3331,466081,53
3332,362057,18
3333,362057,27
3334,362057,53
3335,362057,9648
3336,72710,28
3337,72710,12
3338,72710,10749
3339,72710,878
3340,72710,53
3341,89,12
3342,89,28
3343,24,28
3344,24,80
3345,257088,28
3346,1577,27
3347,1577,28
3348,1577,878
3349,9470,28
3350,9470,35
3351,9470,80
3352,9470,14
3353,309425,14
3354,309425,18
3355,51828,18
3356,51828,10749
3357,1893,12
3358,1893,28
3359,1893,878
3360,1593,28
3361,1593,12
3362,1593,35
3363,1593,10751
3364,1593,14
3365,329440,27
3366,329440,53
3367,329440,9648
3368,628,27
3369,628,18
3370,628,14
3371,133805,18
3372,133805,27
3373,346685,80
3374,346685,18
3375,346685,9648
3376,346685,53
3377,219247,27
3378,346648,12
3379,346648,35
3380,346648,10751
3381,644089,18
3382,38,878
3383,38,18
3384,38,10749
3385,10867,18
3386,271969,28
3387,271969,36
3388,271969,12
3389,271969,18
3390,2309,12
3391,2309,10751
3392,2309,14
3393,1422,18
3394,1422,53
3395,1422,80
3396,114150,35
3397,114150,10402
3398,114150,10749
3399,397837,18
3400,397837,9648
3401,397837,53
3402,397837,14
3403,438590,878
3404,438590,28
3405,438590,12
3406,438590,10751
3407,11621,10751
3408,11621,35
3409,11621,16
3410,11621,12
3411,157845,80
3412,157845,18
3413,417384,27
3414,417384,53
3415,453133,18
3416,152601,10749
3417,152601,878
3418,152601,18
3419,602508,27
3420,602508,9648
3421,87,12
3422,87,28
3423,324668,28
3424,324668,53
3425,211954,35
3426,211954,18
3427,315064,35
3428,315064,16
3429,315064,12
3430,480881,18
3431,10474,18
3432,10474,80
3433,1954,878
3434,1954,53
3435,718032,18
3436,718032,35
3437,78,878
3438,78,18
3439,78,53
3440,670,18
3441,670,53
3442,670,9648
3443,670,28
3444,6145,53
3445,84892,18
3446,51739,14
3447,51739,16
3448,51739,10751
3449,10228,16
3450,10228,10751
3451,10228,12
3452,10228,14
3453,10228,28
3454,12180,16
3455,12180,28
3456,12180,878
3457,12180,12
3458,75612,28
3459,75612,878
3460,75612,12
3461,75612,9648
3462,769,18
3463,769,80
3464,452015,14
3465,452015,28
3466,559969,80
3467,559969,18
3468,559969,53
3469,559969,28
3470,340666,18
3471,340666,53
3472,79224,18
3473,79224,28
3474,79224,36
3475,79224,53
3476,8656,28
3477,8656,18
3478,8656,878
3479,351964,18
3480,351964,35
3481,351964,10749
3482,9320,53
3483,9320,878
3484,1571,28
3485,1571,53
3486,559907,12
3487,559907,18
3488,559907,14
3489,600950,10749
3490,600950,18
3491,600950,10770
3492,109414,28
3493,109414,35
3494,429351,10752
3495,429351,18
3496,429351,28
3497,429351,36
3498,9928,16
3499,9928,35
3500,9928,10751
3501,9928,878
3502,594,35
3503,594,18
3504,407440,18
3505,956,12
3506,956,28
3507,956,53
3508,9360,12
3509,9360,27
3510,9360,53
3511,277547,35
3512,277547,10749
3513,8467,35
3514,14069,14
3515,14069,16
3516,14069,18
3517,14069,878
3518,752886,28
3519,752886,80
3520,752886,18
3521,340837,27
3522,340837,9648
3523,340837,878
3524,340837,53
3525,11453,35
3526,15370,12
3527,15370,14
3528,15370,16
3529,15370,18
3530,15370,10751
3531,87516,18
3532,87516,53
3533,87516,9648
3534,87516,28
3535,712121,18
3536,712121,53
3537,81,12
3538,81,16
3539,81,14
3540,575604,53
3541,575604,9648
3542,575604,878
3543,9319,28
3544,9319,53
3545,11887,35
3546,11887,10749
3547,11887,18
3548,11887,10751
3549,11887,10402
3550,97020,878
3551,97020,28
3552,440021,27
3553,440021,9648
3554,440021,35
3555,571627,28
3556,571627,27
3557,531428,18
3558,531428,10749
3559,325348,28
3560,325348,12
3561,325348,878
3562,391713,18
3563,391713,35
3564,283445,27
3565,8078,878
3566,8078,27
3567,8078,28
3568,562,28
3569,562,53
3570,1933,27
3571,1933,18
3572,1933,9648
3573,1933,53
3574,11679,28
3575,11679,12
3576,11679,80
3577,11679,9648
3578,11679,53
3579,484641,53
3580,484641,28
3581,87502,18
3582,458723,27
3583,458723,53
3584,458723,9648
3585,4970,27
3586,4970,53
3587,616,18
3588,616,28
3589,616,10752
3590,616,36
3591,2123,35
3592,401981,9648
3593,401981,53
3594,3981,35
3595,3981,10749
3596,333371,53
3597,333371,878
3598,333371,18
